lipid,type,LogFC_cKO,PValue_cKO,FDR_cKO,LogFC_WT,PValue_WT,FDR_WT,min_PValue,min_FDR,LogFC_difference,LogFC_difference_abs
[TG(58:4)]_FA18:2,TAG,-0.4395215092768055,0.1533185089391755,0.4535925056955451,-0.2432745537766877,0.4579133324919169,0.7925239991840473,0.1533185089391755,0.4535925056955451,-0.1962469555001178,0.1962469555001178
[TG(60:7)]_FA18:0,TAG,-0.4391735626570995,0.1536431730994395,0.4536564696841439,-0.5748645089162954,0.0791916889788358,0.4119553089971299,0.0791916889788358,0.4119553089971299,0.13569094625919587,0.13569094625919587
LPE(20:4),PE,0.433770010594508,0.1549698248842165,0.4557756932252891,0.3419689479924572,0.299990500742446,0.677354117060998,0.1549698248842165,0.4557756932252891,0.09180106260205079,0.09180106260205079
PS(38:2),PS,0.4337732443558062,0.1549576412637013,0.4557756932252891,0.3999000210418468,0.2259647608941863,0.5997681685436115,0.1549576412637013,0.4557756932252891,0.03387322331395942,0.03387322331395942
[TG(54:6)]_FA18:0,TAG,-0.4367499657041369,0.1559064189300515,0.4567356343215011,-0.1788608412854202,0.5853933852561021,0.8855486985554861,0.1559064189300515,0.4567356343215011,-0.2578891244187167,0.2578891244187167
[TG(60:4)]_FA18:0,TAG,-0.4367831402882793,0.1558790960605476,0.4567356343215011,-0.5011834635922628,0.1259127980039304,0.4784047172890453,0.1259127980039304,0.4567356343215011,0.06440032330398354,0.06440032330398354
[TG(54:8)]_FA20:4,TAG,-0.4363457181129558,0.1562856569403742,0.4569523992963678,-0.3789616449345268,0.2472826980027599,0.6239623911719968,0.1562856569403742,0.4569523992963678,-0.05738407317842903,0.05738407317842903
3-hydroxypalmitoleoylcarnitine | Heptadecanoyl carnitine,CAR,0.4316663695186435,0.1569734191920905,0.4580686326131765,1.0177467961408315,0.0023914664110468,0.1132595631811639,0.0023914664110468,0.1132595631811639,-0.586080426622188,0.586080426622188
[TG(54:0)]_FA20:0,TAG,-0.4352038431038521,0.1573619795621328,0.4583091116819315,-0.2531189030892726,0.4398953993563454,0.784107017269516,0.1573619795621328,0.4583091116819315,-0.18208494001457948,0.18208494001457948
[TG(54:2)]_FA16:1,TAG,0.429510501836923,0.1590616371768335,0.4614637032048834,-0.4545526142260336,0.1651415273585705,0.5392668541079464,0.1590616371768335,0.4614637032048834,0.8840631160629566,0.8840631160629566
LPG(17:2),PG,0.4297461723973783,0.1588325422937599,0.4614637032048834,-0.0371290544517828,0.9099436892421346,0.9909330421616108,0.1588325422937599,0.4614637032048834,0.46687522684916105,0.46687522684916105
FA(16:1),FA,0.4281398804453095,0.1603959915264033,0.4635382226158798,0.8290785593876308,0.0128972403685944,0.2121666904591862,0.0128972403685944,0.2121666904591862,-0.40093867894232127,0.40093867894232127
LPS(13:0) | PS(12:0),PS,0.4291630688701425,0.1602788616795442,0.4635382226158798,0.7769458646738318,0.019832434193507,0.2882442134726221,0.019832434193507,0.2882442134726221,-0.34778279580368926,0.34778279580368926
[TG(58:3)]_FA18:0,TAG,-0.4298864370592059,0.1624588369131036,0.4643674045314795,-0.3697597547894015,0.2589644579498176,0.6355028789620644,0.1624588369131036,0.4643674045314795,-0.06012668226980439,0.06012668226980439
[TG(60:10)]_FA18:0,TAG,-0.4307166046795905,0.1616565649494507,0.4643674045314795,-0.4364630998851812,0.1826322547626554,0.5545368567360534,0.1616565649494507,0.4643674045314795,0.005746495205590729,0.005746495205590729
15:0 Campesteryl ester_simulated | CE(16:0)_2,CE,-0.4286883871169818,0.1636155968893173,0.4643674045314795,0.4428005895505223,0.1803614694299809,0.5545368567360534,0.1636155968893173,0.4643674045314795,-0.8714889766675041,0.8714889766675041
17:0 Campesteryl ester_simulated | CE(18:0) | 16:0 Sitosteryl ester_2,CE,-0.4292005912681434,0.1631166566699023,0.4643674045314795,0.2978216150956047,0.3663484675701975,0.728318268197325,0.1631166566699023,0.4643674045314795,-0.7270222063637481,0.7270222063637481
Cer(d18:0/20:0(2OH)),Cer,0.4253441613842301,0.1634645940353203,0.4643674045314795,0.5806668139502111,0.0799886940230476,0.4119553089971299,0.0799886940230476,0.4119553089971299,-0.15532265256598105,0.15532265256598105
FA(24:0),FA,-0.4304109791269975,0.1619423185277236,0.4643674045314795,0.2831577685056985,0.3903068834007413,0.7510164628755143,0.1619423185277236,0.4643674045314795,-0.713568747632696,0.713568747632696
LPC(19:3),PC,-0.4286463243847159,0.1636595254657951,0.4643674045314795,-0.4149434945671695,0.2051716157401222,0.5824904362972755,0.1636595254657951,0.4643674045314795,-0.013702829817546391,0.013702829817546391
PI(36:6),PI,-0.4285283568840114,0.1637848961874557,0.4643674045314795,0.1279769817607462,0.6971804739694039,0.9315986261572764,0.1637848961874557,0.4643674045314795,-0.5565053386447576,0.5565053386447576
SM(d18:1/12:0),SM,-0.4289167699421934,0.1633965560418283,0.4643674045314795,-0.3176407829951442,0.3322681975970136,0.703543835647425,0.1633965560418283,0.4643674045314795,-0.11127598694704921,0.11127598694704921
SM(d18:1/14:0),SM,-0.4289049170184764,0.1634085037587779,0.4643674045314795,-0.3806344731179793,0.2451977294399736,0.6221372897824416,0.1634085037587779,0.4643674045314795,-0.04827044390049706,0.04827044390049706
PE(40:1),PE,0.4236884885929536,0.1647988540196355,0.4663589498438458,-0.0745583604836588,0.8202599219660297,0.9762779252996646,0.1647988540196355,0.4663589498438458,0.49824684907661243,0.49824684907661243
[TG(52:5)]_FA18:1,TAG,-0.4257416157863504,0.1665127302655899,0.4684891800905127,-0.6074591948484862,0.0636170509169159,0.4119553089971299,0.0636170509169159,0.4119553089971299,0.18171757906213581,0.18171757906213581
PE(36:5),PE,0.4216951293512839,0.1668034288498619,0.4684891800905127,0.2096713120922562,0.5242516504450885,0.8484501612227617,0.1668034288498619,0.4684891800905127,0.2120238172590277,0.2120238172590277
PI(34:4),PI,-0.4260505550763921,0.1662167805191785,0.4684891800905127,0.0204803955292291,0.9502817531851814,0.994176980824487,0.1662167805191785,0.4684891800905127,-0.4465309506056212,0.4465309506056212
PI(38:4),PI,0.4222393841682391,0.1662412266538234,0.4684891800905127,0.4853171356813814,0.1423603553021025,0.5062204279592064,0.1423603553021025,0.4684891800905127,-0.06307775151314232,0.06307775151314232
LPC(21:4),PC,0.4200676158112004,0.1684312231013135,0.4713194761939255,0.537090987924273,0.1048315297557307,0.4395876751941989,0.1048315297557307,0.4395876751941989,-0.11702337211307262,0.11702337211307262
PS(P-40:6),PS,0.4200600063873639,0.1684408281654977,0.4713194761939255,-0.003892498860242,0.9905419719054304,0.9972611616241324,0.1684408281654977,0.4713194761939255,0.4239525052476059,0.4239525052476059
[TG(58:3)]_FA16:0,TAG,-0.4234679475107175,0.1687717554295678,0.471364399026237,-0.5975632924365699,0.068053025233942,0.4119553089971299,0.068053025233942,0.4119553089971299,0.17409534492585244,0.17409534492585244
PI(P-34:1),PI,-0.4231337931950368,0.1691123008582934,0.4714359671971419,0.0316386424221141,0.923272368201978,0.9909330421616108,0.1691123008582934,0.4714359671971419,-0.4547724356171509,0.4547724356171509
[TG(54:6)]_FA18:1,TAG,-0.4220684068794013,0.1701740694451335,0.4735140928612731,-0.3364998433501356,0.3043344586303913,0.6813904006756623,0.1701740694451335,0.4735140928612731,-0.08556856352926567,0.08556856352926567
PI(O-36:2) | PI(P-36:1),PI,-0.4197686550471657,0.1724990332234935,0.4790928622181259,-0.0293786452472731,0.9286920882523704,0.9909330421616108,0.1724990332234935,0.4790928622181259,-0.3903900097998926,0.3903900097998926
[TG(58:4)]_FA16:1,TAG,-0.4194261873800773,0.1728429991253979,0.4791592031309643,-0.570845412262717,0.0813123624221961,0.4119553089971299,0.0813123624221961,0.4119553089971299,0.1514192248826397,0.1514192248826397
[TG(50:3)]_FA18:2,TAG,-0.4184917332629543,0.1737874428504196,0.479545411104455,0.0439333675110361,0.8936203911000192,0.9909330421616108,0.1737874428504196,0.479545411104455,-0.4624251007739904,0.4624251007739904
FA(22:6),FA,0.414698141898686,0.1739433254707542,0.479545411104455,0.9509614291726228,0.0044711816231559,0.1195242658904361,0.0044711816231559,0.1195242658904361,-0.5362632872739368,0.5362632872739368
PC(44:6),PC,0.4149151615534701,0.1737360782916878,0.479545411104455,0.1015508133845132,0.757414057149088,0.957496387079646,0.1737360782916878,0.479545411104455,0.31336434816895686,0.31336434816895686
[TG(52:4)]_FA20:4,TAG,-0.417894480288853,0.1743987099611842,0.479917038257156,-0.1234449452504675,0.706654862828608,0.9354236934657124,0.1743987099611842,0.479917038257156,-0.2944495350383855,0.2944495350383855
PC(48:2),PC,-0.4171873174351472,0.1751428762789505,0.4810805243845669,-0.3755049317985838,0.2516435978115552,0.6239623911719968,0.1751428762789505,0.4810805243845669,-0.0416823856365634,0.0416823856365634
[TG(60:7)]_FA20:4,TAG,-0.416392767384844,0.1759455545639499,0.482400174326434,-0.31565729662623,0.3353061208545671,0.7039569661283176,0.1759455545639499,0.482400174326434,-0.100735470758614,0.100735470758614
1-O-stearoyl-Cer(d18:1/16:0),Cer,0.4126029131150692,0.176497592555188,0.483029060429829,0.8464335079708931,0.0112202353110435,0.2065252961306802,0.0112202353110435,0.2065252961306802,-0.4338305948558239,0.4338305948558239
[TG(52:6)]_FA16:0,TAG,-0.4153587250027802,0.1770119968362403,0.4835528453719923,-0.4754150722385198,0.1465802421506066,0.5119530943581756,0.1465802421506066,0.4835528453719923,0.060056347235739604,0.060056347235739604
PI(32:0),PI,-0.4150197944764313,0.1773575141502772,0.4836142052513025,0.2644211746490171,0.4222921572449225,0.777130438394809,0.1773575141502772,0.4836142052513025,-0.6794409691254484,0.6794409691254484
[TG(56:2)]_FA16:1,TAG,-0.4144915417723505,0.177908966867284,0.4842358607278622,-0.5921950332257111,0.0705617294846941,0.4119553089971299,0.0705617294846941,0.4119553089971299,0.17770349145336062,0.17770349145336062
PC(44:7),PC,0.4098198085967772,0.1790853988272514,0.4856718152978178,0.0472886126603502,0.8855579750267686,0.9900524933645052,0.1790853988272514,0.4856718152978178,0.362531195936427,0.362531195936427
PI(44:3),PI,-0.4136204219945856,0.1788415231841159,0.4856718152978178,-0.1929873334573772,0.5561082683295007,0.8726353015610718,0.1788415231841159,0.4856718152978178,-0.2206330885372084,0.2206330885372084
CerP(d18:0/16:0),Cer,0.4090989061488142,0.1801504399977374,0.4876766883844717,0.50497669968375,0.1272718234762004,0.4794601616443683,0.1272718234762004,0.4794601616443683,-0.0958777935349358,0.0958777935349358
[TG(52:6)]_FA18:2,TAG,-0.4118926471626192,0.1806253833139684,0.4880797812653623,-0.3462555507719702,0.2905095064740375,0.6659919313807569,0.1806253833139684,0.4880797812653623,-0.06563709639064902,0.06563709639064902
[TG(48:1)]_FA16:1,TAG,-0.4114301230073721,0.1811063544173316,0.488497680293235,-0.1495734889185806,0.6483141397911737,0.9101874927473648,0.1811063544173316,0.488497680293235,-0.26185663408879145,0.26185663408879145
PI(36:0),PI,-0.4108528674672028,0.1817170039008741,0.4892632281287924,0.032009553275086,0.9223743204434416,0.9909330421616108,0.1817170039008741,0.4892632281287924,-0.44286242074228876,0.44286242074228876
PC(O-44:5),PC,0.4059903229660315,0.1831800083495416,0.491003042671671,0.0474110707933757,0.8852626264051494,0.9900524933645052,0.1831800083495416,0.491003042671671,0.3585792521726558,0.3585792521726558
PI(24:0),PI,-0.4093208122862177,0.1833471615587602,0.491003042671671,0.2609675100429123,0.4283625885228415,0.777130438394809,0.1833471615587602,0.491003042671671,-0.67028832232913,0.67028832232913
PI(44:10),PI,-0.4098109617991713,0.1828426094089119,0.491003042671671,-0.1855917447190186,0.5713582843971422,0.8790579154599402,0.1828426094089119,0.491003042671671,-0.22421921708015272,0.22421921708015272
[TG(54:5)]_FA18:0,TAG,-0.4080170486174153,0.1847319923704415,0.4929479368601621,-0.3746878825016976,0.2526640989207037,0.6241553730763918,0.1847319923704415,0.4929479368601621,-0.03332916611571768,0.03332916611571768
CerP(d18:1/8:0),Cer,0.4048567005669622,0.184715045184704,0.4929479368601621,0.5818231863078688,0.0794060519000808,0.4119553089971299,0.0794060519000808,0.4119553089971299,-0.17696648574090657,0.17696648574090657
PS(O-40:6)_2,PS,0.4040061391115959,0.1853209888320096,0.4936397158034135,0.2326327828318107,0.4799854311573772,0.8100768776128452,0.1853209888320096,0.4936397158034135,0.17137335627978517,0.17137335627978517
[TG(50:2)]_FA18:2,TAG,-0.4068460665315557,0.1859855918511097,0.4945300728261302,-0.1880966164578349,0.5661528373923609,0.8757079433080587,0.1859855918511097,0.4945300728261302,-0.2187494500737208,0.2187494500737208
PI(44:5),PI,-0.4061332646685704,0.1867760924848475,0.4957514369677602,-0.2694650896809938,0.4109251376866906,0.7679836842908563,0.1867760924848475,0.4957514369677602,-0.1366681749875766,0.1366681749875766
[TG(50:1)]_FA18:2,TAG,-0.4056401149070669,0.1872874196566016,0.4958519447411966,-0.2469895017665382,0.4510736861905515,0.7890277250512561,0.1872874196566016,0.4958519447411966,-0.15865061314052872,0.15865061314052872
[TG(54:0)]_FA18:1,TAG,-0.4054260591912234,0.1875122277368528,0.4958519447411966,-0.457694075232089,0.1622388794996887,0.5337837420022726,0.1622388794996887,0.4958519447411966,0.05226801604086562,0.05226801604086562
[TG(56:8)]_FA20:4,TAG,-0.4051525744545469,0.1878076504129983,0.4958519447411966,-0.2730284356213955,0.4047294857661631,0.762113258103077,0.1878076504129983,0.4958519447411966,-0.13212413883315138,0.13212413883315138
PI(O-36:0),PI,-0.4039096523612307,0.1891607216535374,0.4985450709777211,0.0105599218521051,0.97434963003965,0.994176980824487,0.1891607216535374,0.4985450709777211,-0.4144695742133358,0.4144695742133358
PI(42:6),PI,-0.4034934376374237,0.1896208803980953,0.4988795394656393,-0.1902650449895615,0.5616878542948637,0.8741845098781977,0.1896208803980953,0.4988795394656393,-0.21322839264786217,0.21322839264786217
PE(40:7),PE,0.3983184882167566,0.1915973844597229,0.5031952360284303,-0.0780295038761077,0.8120376207604613,0.9737979562236596,0.1915973844597229,0.5031952360284303,0.47634799209286427,0.47634799209286427
PC(O-44:4),PC,0.3975787455171103,0.1924318650572728,0.5045017547998905,0.181370123737409,0.5815796025189345,0.8855486985554861,0.1924318650572728,0.5045017547998905,0.21620862177970132,0.21620862177970132
[TG(48:1)]_FA18:2,TAG,-0.3987142930778858,0.1948670730993886,0.5065357244220912,-0.1453421390749265,0.6576318521356802,0.9112396649719192,0.1948670730993886,0.5065357244220912,-0.2533721540029593,0.2533721540029593
[TG(60:11)]_FA18:1,TAG,-0.3988219138800024,0.1947551635075298,0.5065357244220912,-0.3172344851406112,0.3329000479257186,0.7038861182836168,0.1947551635075298,0.5065357244220912,-0.08158742873939118,0.08158742873939118
17:0 Campesteryl ester_simulated | CE(18:0) | 16:0 Sitosteryl ester,CE,-0.3990162819592313,0.1945257685022721,0.5065357244220912,0.3544991223579846,0.2827238292265028,0.6582232851509717,0.1945257685022721,0.5065357244220912,-0.7535154043172159,0.7535154043172159
LPI(22:0) | PI(22:0),PI,-0.3996578585132225,0.1938188023019984,0.5065357244220912,-0.1902334298956312,0.5617406562900288,0.8741845098781977,0.1938188023019984,0.5065357244220912,-0.2094244286175913,0.2094244286175913
SM(d18:0/14:0),SM,-0.3986841663703415,0.194899517212508,0.5065357244220912,-0.3617365961379918,0.2694494871054955,0.6443544444040366,0.194899517212508,0.5065357244220912,-0.03694757023234968,0.03694757023234968
[TG(58:0)]_FA16:0,TAG,-0.39827124693657,0.1953649549519004,0.5068654030554506,-0.6106337786658631,0.0622497884144266,0.4119553089971299,0.0622497884144266,0.4119553089971299,0.2123625317292931,0.2123625317292931
PS(38:4),PS,0.3942747499038381,0.1961461562415717,0.5080117576014411,0.4061598205893651,0.2188372084279711,0.5943778776354984,0.1961461562415717,0.5080117576014411,-0.011885070685527022,0.011885070685527022
PG(22:2),PG,-0.397258866306961,0.1964918867069869,0.5080282459418988,-0.2629641913428492,0.4222937335031505,0.777130438394809,0.1964918867069869,0.5080282459418988,-0.1342946749641118,0.1342946749641118
LPC(18:1),PC,-0.3958981351089245,0.1980130177727244,0.5093221436525232,-0.4317486041263069,0.1873990483900305,0.5601018559701648,0.1873990483900305,0.5093221436525232,0.03585046901738237,0.03585046901738237
PC(O-32:3),PC,0.3931927650663494,0.1973757885014564,0.5093221436525232,0.284453593480486,0.3881521906048358,0.7507284616736941,0.1973757885014564,0.5093221436525232,0.10873917158586344,0.10873917158586344
PE(O-18:1),PE,-0.396131450987404,0.1977522832614573,0.5093221436525232,-0.5987813356922571,0.0674910417555749,0.4119553089971299,0.0674910417555749,0.4119553089971299,0.20264988470485312,0.20264988470485312
[TG(54:1)]_FA16:0,TAG,0.3922419812322292,0.1984667679519553,0.5096136391493604,-0.438865683400029,0.180228421056205,0.5545368567360534,0.180228421056205,0.5096136391493604,0.8311076646322582,0.8311076646322582
[TG(56:3)]_FA20:4,TAG,-0.3950415282494329,0.1989798215380488,0.5100561521274984,-0.2522352784210739,0.4414960837392787,0.784107017269516,0.1989798215380488,0.5100561521274984,-0.142806249828359,0.142806249828359
PE(14:0),PE,0.3921721518755036,0.1995964348846658,0.5107621590125552,0.8340101457943562,0.0125399927796102,0.2121666904591862,0.0125399927796102,0.2121666904591862,-0.4418379939188526,0.4418379939188526
[TG(56:4)]_FA20:4,TAG,-0.3929643351816132,0.2013315454009812,0.5122743118621709,-0.3774839388331419,0.2491276065650131,0.6239623911719968,0.2013315454009812,0.5122743118621709,-0.015480396348471315,0.015480396348471315
[TG(60:1)]_FA18:1,TAG,-0.3933071162146683,0.2009490510239951,0.5122743118621709,-0.4386321077587489,0.1804649352989839,0.5545368567360534,0.1804649352989839,0.5122743118621709,0.045324991544080595,0.045324991544080595
1-O-eicosanoyl-Cer(d18:1/16:0),Cer,0.3904422080144944,0.2009329845003011,0.5122743118621709,0.7085587086178478,0.0331672460275327,0.3982110265122925,0.0331672460275327,0.3982110265122925,-0.31811650060335334,0.31811650060335334
Cer(d18:0/16:0),Cer,0.3890943614806838,0.2021704049412997,0.5122743118621709,0.4640497595921438,0.1605866642249518,0.5295115337990154,0.1605866642249518,0.5122743118621709,-0.07495539811145996,0.07495539811145996
