lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,AK0141,AK0145,AK0164,AK0174,AK0175,AK0144,AK0147,AK0154,AK0155,AK0166,AK0168,AK0139,AK0161,AK0170,AK0200,AK0202,AK0204,AK0135,AK0140,AK0142,AK0157,AK0169,Blank-1x
PS(44:7),-0.111836453,7.482944314,0.116229928,0.733159964,0.951801076,11,11,WT,5xFAD,PS,324288.1558,253056.3997,233458.3972,343587.4219,194619.392,108486.608,95590.88718,92620.08575,134587.6884,148188.4876,187876.3733,492287.0519,432312.831,334996.5225,452574.5974,276087.8591,438193.4755,339031.0457,173938.0505,181823.8523,176811.0906,427940.1458,31940.16223
PI(44:1),-0.108504392,5.43692172,0.1093868,0.740843338,0.951967792,11,11,WT,5xFAD,PI,44503.36339,73982.68554,91545.32728,88646.28577,24449.86177,23485.64168,35099.56287,33108.88226,44598.12301,16305.94108,19949.42135,178756.0717,348735.7041,393661.6943,370279.8687,134732.5916,331469.2648,276922.2778,219496.6166,199338.5947,210170.0355,134393.1909,9767.280708
PI(O-36:4) | PI(P-36:3),-0.107558143,6.846213722,0.107497059,0.743011892,0.953935508,11,11,WT,5xFAD,PI,82919.88582,225895.9755,289060.2188,235819.4766,47334.84387,55262.64414,97987.64682,100664.8462,139099.0683,32661.18204,37713.22277,313511.4802,337656.4097,257069.282,339831.5242,218672.8352,299604.0217,233546.7797,156964.3333,145153.8687,154999.3116,232261.9543,20704.50161
[TG(52:2)]_FA16:0,-0.106495161,8.583284912,0.105385713,0.745459864,0.954180282,11,11,WT,5xFAD,TAG,848817.522,543695.7321,705010.5856,497707.8107,425382.0554,351240.4465,221799.1561,163488.0917,212883.0775,397564.5868,369857.4236,76221.94392,148201.9907,148908.3111,139416.0698,37586.34274,130125.2089,124133.0488,81942.44522,71883.88513,82100.98474,40071.60277,38906.44287
[TG(58:5)]_FA18:1,0.106366003,8.385429976,0.104661242,0.746306084,0.954180282,11,11,WT,5xFAD,TAG,507076.7972,485087.2137,455107.7681,500399.2191,459586.5735,326703.7284,233034.3962,170607.2932,267782.699,271205.6785,368402.7823,318693.1444,301767.4047,249517.3607,301964.3845,194687.3956,284429.8622,253502.577,183630.3115,165194.4091,165036.2908,257534.1572,18452.34113
[TG(58:6)]_FA18:2,0.104945085,8.378636973,0.101887261,0.749576494,0.954180282,11,11,WT,5xFAD,TAG,500832.6359,489887.3486,452791.7872,500734.6826,454038.3322,320805.2596,231874.5192,171864.1533,262848.7602,281216.2466,358084.8669,102087.3866,117395.9493,109887.5282,94231.30699,128088.6091,82422.18603,155693.6897,35189.50267,32900.0019,31015.22241,125872.8087,18326.72127
LPI(18:2) | PI(18:2)_2,-0.105115504,8.012181864,0.102669489,0.74864936,0.954180282,11,11,WT,5xFAD,PI,327924.9086,371497.1631,781177.2977,419040.1631,143213.1911,124536.3896,215290.2375,207114.2152,244789.3732,125369.7857,177351.8499,499926.3333,465161.4144,352017.0258,482745.4987,332017.4584,471150.5386,422301.8087,274377.7004,253299.8828,255497.2598,426155.0255,31460.98193
LPI(20:4) | PI(20:4)_2,0.106170207,6.613001509,0.104271291,0.746762907,0.954180282,11,11,WT,5xFAD,PI,80964.92668,197405.456,179336.8524,193955.8151,36916.88231,49319.98383,87823.60687,88241.14587,102486.1866,39545.44257,55146.28433,1054155.513,1034874.573,1001628.104,1042590.439,523393.0939,1164540.24,477932.2758,804409.1021,743346.9749,784644.4033,505754.9773,18842.98106
LPS(15:1),0.105081184,9.490146764,0.102152266,0.74926196,0.954180282,11,11,WT,5xFAD,PS,1052724.681,809855.2953,1007142.526,943881.7327,646873.2111,495304.1372,414153.0161,316086.5262,551011.5687,492269.6665,693141.3912,281398.6802,299587.3011,226815.7116,309329.3186,196209.4753,269971.0178,213495.0132,143407.3109,139031.1498,138056.2891,190791.712,274597.2393
LPS(19:1),0.105364904,7.780046867,0.102701633,0.748611345,0.954180282,11,11,WT,5xFAD,PS,396154.0481,252249.3354,327592.041,309075.8014,192292.9784,148302.2907,130291.1091,128737.0106,192977.0352,158319.8297,197765.3892,391373.3466,336202.7246,304217.8657,365003.2894,240491.9962,366844.4063,301644.3423,222659.6755,192689.0736,220873.7559,297943.2842,57070.56396
PE(O-36:1),0.107342077,7.408634973,0.106585788,0.744065161,0.954180282,11,11,WT,5xFAD,PE,311633.8401,259082.5978,72055.54555,220019.1144,282886.0411,56490.50341,185043.652,190237.7142,173685.5109,48967.86346,75537.22479,3408488.002,2937862.241,3133661.588,2887028.167,1766048.694,2726321.144,2279530.09,2118121.469,1424510.295,1003648.97,2013998.961,25630.18196
PG(O-28:0),-0.105170268,8.11120769,0.10277683,0.748522438,0.954180282,11,11,WT,5xFAD,PG,654828.3784,329067.0618,523165.3598,384516.0289,285092.5222,171692.0687,149389.4709,154856.7311,276678.8016,193493.453,276939.7608,91889.00601,189491.4535,193885.6548,198469.8745,64561.56509,187886.2714,152915.4514,112757.5684,97369.28644,104508.1879,82489.10716,32800.38239
PS(42:8),-0.106755432,7.580392111,0.105899822,0.744861307,0.954180282,11,11,WT,5xFAD,PS,414198.0089,234177.2177,315683.7828,271528.1181,203075.8134,116987.7483,109714.2477,116833.7887,144271.1905,139920.7092,175571.3901,426015.4135,323380.3668,288211.7771,109988.4873,124071.1677,357789.9072,110582.0879,217596.9731,205240.2933,97660.18539,172517.4919,37561.44263
PE(21:0),0.104132637,6.178427523,0.100309167,0.751458937,0.954952486,11,11,WT,5xFAD,PE,119795.4088,97373.34723,53550.06369,111170.4866,78758.2262,33017.80251,63203.24506,53743.90411,73654.02527,25964.482,45121.84282,327517.4415,259250.7969,199771.6136,343138.4813,170802.5923,323516.6791,221720.3765,143621.5506,132078.6104,121849.5884,231597.6395,23415.54179
PI(O-40:4) | PI(P-40:3),-0.104125351,6.769153516,0.100738787,0.750944856,0.954952486,11,11,WT,5xFAD,PI,94329.46603,234562.6788,222571.3757,226173.0956,63304.42552,43847.78276,88331.50653,103698.0682,110586.7275,43424.52246,57746.30449,325825.363,304460.3054,258609.1578,308797.6467,183891.4119,309167.4844,272109.8418,194782.0774,163694.4724,143295.1288,280243.2402,16215.52135
PC(44:8),0.102800248,6.577292299,0.097765366,0.754527943,0.957227398,11,11,WT,5xFAD,PC,151673.1094,119869.649,142652.9098,108457.3685,127816.4883,96632.5072,74679.50581,14456.94109,71881.06561,88369.32487,106409.6079,652490.9007,473357.8721,385838.8305,536685.8588,367340.6863,551546.1218,473202.3304,242388.5571,280070.9849,248716.196,649804.1642,16114.16112
PE(34:4),-0.102642716,6.765985086,0.097887754,0.754379288,0.957227398,11,11,WT,5xFAD,PE,242305.7974,192185.0139,52139.32375,195750.2557,137287.5707,29168.98203,98736.28735,108878.7074,125989.0878,18057.92122,60222.16492,7282.6605,7886.500576,8310.960537,6413.28043,13825.74111,7550.24052,13388.36091,4653.600319,5178.58036,4500.920334,7924.70055,18012.84109
[TG(54:4)]_FA16:1,0.101740944,8.472993599,0.095768514,0.756967921,0.957496387,11,11,WT,5xFAD,TAG,681750.3055,437085.4123,661162.7664,371600.7096,456413.2138,387187.7896,232975.7988,138677.3329,156216.4913,427156.6288,415030.3663,189794.7134,155247.1304,132297.5095,168863.9709,133006.5092,209575.8356,140694.1309,107722.809,99123.72711,124165.8661,130373.2113,17132.34122
LPI(22:1) | PI(22:1)_2,0.101322289,7.469459151,0.094980865,0.757938022,0.957496387,11,11,WT,5xFAD,PI,82431.9662,360638.4266,330876.3616,416258.4019,58884.18448,60067.20364,180317.5914,179256.1738,234667.7382,41844.46274,55628.10423,328750.8652,318388.9237,258719.0782,306493.4197,186409.2147,304481.9788,266901.2777,201419.4974,163763.1722,143819.0691,283089.942,32898.2621
PC(44:6),0.101550813,6.476323667,0.095405843,0.757414057,0.957496387,11,11,WT,5xFAD,PC,148192.5509,108428.2079,141469.1496,97808.28746,115011.7088,85804.92484,68199.82518,15351.40106,71522.92456,80923.0466,100442.788,332568.0642,264355.6978,223640.2339,307857.3212,200592.2932,311955.6401,256359.6566,178514.9728,160884.3517,166437.8906,252621.8767,14734.10098
PC(O-44:3),0.101641474,6.706885771,0.095577124,0.757203242,0.957496387,11,11,WT,5xFAD,PC,175480.3533,124058.6692,166015.1531,117956.8682,133307.5904,99796.32753,82970.08675,14757.32099,76889.40657,103426.3869,117106.4683,252483.8387,278222.2374,212543.1147,252169.221,161476.2923,228542.1775,187754.9733,109680.8875,111223.1465,106768.7072,379342.8256,17586.10107
PE(36:0),-0.101830814,7.543982235,0.096346614,0.756258687,0.957496387,11,11,WT,5xFAD,PE,412050.548,305574.3613,88180.52681,279115.3987,290232.3384,47344.04366,190605.5341,185224.0135,214561.1779,46571.18301,60155.36445,83981.04611,208448.0519,179421.8724,226214.4562,49759.40407,210703.5529,161861.331,117948.7273,104963.7274,118211.4683,47769.90349,31823.54209
PE(P-36:6),-0.100826331,7.620082084,0.094453827,0.758589606,0.957511501,11,11,WT,5xFAD,PE,425176.9506,318568.7043,116826.6883,287964.2424,306703.6668,57698.54379,191922.0746,195312.3143,224338.7744,45889.18309,77973.3257,123895.1898,216575.5534,192587.7345,246336.3769,84074.14641,271019.9413,189835.0948,134921.1505,117194.2493,121290.9283,110712.0473,31606.52223
PI(40:7),-0.099435799,7.059725076,0.091862914,0.761822073,0.960781502,11,11,WT,5xFAD,PI,138677.8903,223188.7772,313171.5379,267806.1558,88025.08534,68144.74443,116792.3071,106624.0062,156457.151,48787.4841,58945.84375,291998.0817,260678.4617,210222.296,259740.9354,188747.0524,258143.5181,214112.7322,161420.7726,153300.47,136592.8906,248493.5776,19037.72123
LPI(17:2),-0.098749238,7.943121473,0.090599882,0.763415911,0.961981161,11,11,WT,5xFAD,PI,313115.9603,423250.7311,535978.4351,484995.274,143704.6112,109514.9684,187179.2131,196571.6729,285015.1386,103618.6868,142789.0932,85213.98689,118505.7288,122245.7878,129013.6882,41526.86322,116073.1491,101649.8666,73255.20441,67280.8443,77559.4668,36401.80282,39236.78246
PG(44:3),-0.097990859,6.98178387,0.089210019,0.765183865,0.96339802,11,11,WT,5xFAD,PG,279469.1987,168070.631,190171.5744,188103.7732,120015.9082,79320.465,69262.28448,67223.42461,95293.90695,96785.34689,125122.4694,489019.8787,421528.9828,329960.2595,444367.9563,273954.1606,442091.2921,333792.9999,179747.9555,181385.992,177609.9756,419320.5666,26832.24185
PC(44:12),0.097802651,6.946355003,0.088503395,0.766088471,0.963726421,11,11,WT,5xFAD,PC,212837.8758,165794.5317,192605.574,153940.4922,153600.511,129582.8497,96640.24487,19626.18121,96026.68658,123898.7077,135797.0903,188102.5741,192871.633,184935.4332,163942.8509,233381.4175,128165.6493,263385.7186,65804.44498,61788.04448,59808.12479,205209.4133,13011.80096
PE(O-40:4),0.09733948,6.846218313,0.087667063,0.76716422,0.964269385,11,11,WT,5xFAD,PE,217395.1351,197220.1344,79377.60544,153455.4689,130705.0101,41723.70294,95456.26648,141491.3696,104035.4288,32441.5023,58059.52397,364004.712,256982.2412,182649.5118,332504.0229,204270.935,362140.8668,240461.6396,158764.4312,149202.4517,125236.2294,223979.2764,25189.44189
PG(38:6),0.096322385,8.18655861,0.085850335,0.76952041,0.964800715,11,11,WT,5xFAD,PG,649362.7429,313537.3049,473565.6162,345821.3636,295660.9225,206886.475,177596.7953,161465.689,250553.5179,254611.1751,293226.0603,380280.5066,315306.7823,267268.6574,344551.664,203955.8975,342447.6262,278630.9945,136443.7481,147871.0494,136199.4091,296691.8421,45368.74341
PG(P-38:6),0.096449426,8.790264805,0.086077337,0.769224531,0.964800715,11,11,WT,5xFAD,PG,919240.2457,449049.8724,726070.7238,457906.416,525626.3424,310740.5276,257903.8561,241683.0939,341581.4211,403740.0325,470612.5933,427401.0636,288919.8997,213577.8167,369109.7612,225547.5958,441554.1022,302678.983,182253.8961,149556.7695,141959.3892,269785.0599,77976.96582
PS(O-28:0),-0.096431168,8.504232708,0.086393693,0.768812891,0.964800715,11,11,WT,5xFAD,PS,825309.2806,511897.4686,652869.4928,505400.0791,363932.9005,210594.4351,186239.8757,273082.8804,335271.7847,242569.558,341185.3441,252074.5397,229351.3331,228287.9151,48312.38362,48312.9435,230802.2947,50393.02362,241577.2759,176180.5718,47058.78403,59319.80341,39644.64288
Cer(d18:0/18:0),-0.093258431,4.600606697,0.080776103,0.776248402,0.965325053,11,11,WT,5xFAD,Cer,37167.20356,50502.8439,25703.3621,24347.7618,38937.523,19015.06118,12565.54062,11026.9609,21659.80164,14977.78128,28569.80211,357153.1468,320596.9255,242477.8608,334953.0477,210973.9722,330797.6274,281709.0778,195885.9747,171283.8317,151710.3702,321535.785,3607.24025
LPE(20:0),-0.093264391,7.386802463,0.080806269,0.776207739,0.965325053,11,11,WT,5xFAD,PE,369451.3714,254478.9217,165268.5313,265747.9614,224204.0533,90316.3876,172407.17,118454.6094,154861.2319,80341.80499,94010.6258,108945.7477,226568.1145,218434.3734,243982.6619,91320.68719,247203.3191,182882.4135,139645.9695,133685.3293,134762.8516,71659.66571,20561.24158
LPG(16:1) | PG(16:1)_2,0.093092839,7.995497906,0.080196086,0.777031856,0.965325053,11,11,WT,5xFAD,PG,482448.2014,326758.4052,411967.1541,363898.1596,220008.3369,160075.049,140415.8876,173009.1526,236790.9982,164565.2147,284226.9589,167137.0107,172186.4514,133283.6096,180907.9914,103050.0652,165030.3729,131287.2508,90608.96588,75784.60577,82181.80493,100339.3676,45584.00293
LPG(18:3) | PG(18:3)_2,-0.093619282,7.811341526,0.081423547,0.775377454,0.965325053,11,11,WT,5xFAD,PG,449302.937,234671.5174,359609.962,318614.2626,184343.2508,147439.5892,121238.2476,94002.02686,186946.8111,142618.4287,181130.829,2765311.132,3083462.595,2345458.05,2318069.386,1893359.556,1687543.674,1589602.117,1228267.906,1156724.414,2545147.378,1826976.845,82459.76569
Lyso_C17sphingosine-1-phosphocholine,-0.093254231,6.900245652,0.080787299,0.77623331,0.965325053,11,11,WT,5xFAD,SM,205701.494,183423.4553,173846.5338,189423.4114,117969.8482,98035.42596,83321.32465,17124.74138,103255.8278,90636.3869,122992.7482,93622.72708,215850.4147,191110.0726,254297.9983,54966.64386,280981.9602,162124.0115,109263.2476,98965.18756,113468.9088,51999.4035,27942.22211
PI(40:5),-0.092944233,7.159113502,0.080251146,0.776957353,0.965325053,11,11,WT,5xFAD,PI,126831.2878,242346.0982,301697.2416,257852.6168,97324.80492,61518.04434,116555.1689,105235.3465,140269.95,59185.82467,80207.16415,226452.4368,189869.0352,155910.4102,62310.76464,64893.92479,186606.1549,65617.28502,125118.3086,118461.0494,44111.00294,86619.00555,37833.0429
PI(42:0),-0.094886745,6.043506174,0.08363874,0.772425554,0.965325053,11,11,WT,5xFAD,PI,68772.84531,112572.1074,134872.4899,137384.3093,45503.56331,34315.58221,54748.88367,53757.00342,70243.72525,24659.70181,32835.52204,14630.52097,10083.74059,10422.94068,9762.16074,17163.66121,7567.260563,19979.44126,5008.320328,7089.500427,5598.400421,10508.92072,11593.84082
PI(42:8),-0.093524898,6.306647749,0.081254805,0.775604085,0.965325053,11,11,WT,5xFAD,PI,89628.32686,150969.9508,168098.374,155974.4711,48566.2231,39081.16322,67289.50427,74333.565,83641.68552,27048.72141,35465.92276,37047.30252,102308.2678,99273.32648,91567.66559,72692.48529,85418.5863,78483.80652,56748.40363,53654.0246,53813.34326,59395.4635,11058.12083
PI(O-36:3) | PI(P-36:2),-0.093241642,7.222918465,0.080766515,0.776261329,0.965325053,11,11,WT,5xFAD,PI,100637.648,293449.6985,359112.7233,324280.9428,103158.6671,71397.02448,123685.8695,135221.8471,170059.4518,56490.56429,88153.74615,4123.920288,4607.640293,6639.520412,3053.480202,2365.200188,7902.100609,2640.840221,3010.080193,3194.480244,2845.820198,2640.620174,11293.18072
PS(36:4),0.095788332,7.898508215,0.084901616,0.770761613,0.965325053,11,11,WT,5xFAD,PS,476326.0985,256405.8795,382825.7633,316230.5425,227709.2992,167448.511,142864.6284,132486.4104,185735.4919,209150.5554,234648.1965,93628.64546,232417.3754,200014.3354,242684.1735,50908.4632,215310.4751,187913.0718,125346.9692,113122.9263,112383.9069,61297.42526,48313.88342
PS(36:8),0.093719106,8.780287743,0.08127842,0.775572354,0.965325053,11,11,WT,5xFAD,PS,785317.0557,582460.842,734558.4033,563830.7353,482023.4307,324492.5829,307818.5048,267466.3182,337734.3834,370725.428,441498.5154,2015161.649,1946289.769,2277809.323,2093830.608,1436634.336,2189193.633,1360686.748,1223421.76,1174562.759,948290.6887,1574748.933,53058.48352
Cer(d18:1/18:0),0.091169552,4.713083357,0.076902084,0.781540354,0.965383616,11,11,WT,5xFAD,Cer,27532.82192,26516.12227,19645.62154,48877.88251,51203.00369,38343.54301,10976.68069,11731.50087,18651.56122,14859.34105,30006.70207,273678.3569,252400.1147,175902.6537,256907.4779,184098.172,227161.816,205533.2742,142951.548,146435.6914,109527.3881,255250.1382,3574.84026
LPE(21:0),0.09127903,6.483168738,0.077100449,0.78126594,0.965383616,11,11,WT,5xFAD,PE,152372.4913,123766.0681,66875.04555,141152.3701,102911.2469,41744.62279,78785.4848,80739.74554,91566.78699,30884.74194,42063.38353,416136.131,358621.2025,285722.9011,400240.0482,223358.2139,370604.2645,291440.6985,156370.2325,150240.6315,156460.0311,352344.0263,24367.90144
PC(44:4),0.090973491,6.325109689,0.076585707,0.781978812,0.965383616,11,11,WT,5xFAD,PC,130962.97,96013.44736,119220.9101,91054.44653,108729.3859,74138.28532,63586.1644,13221.78089,63467.56497,71386.50508,90717.32671,75268.90494,180657.4316,157865.7904,197455.9321,53363.32405,226984.2369,148380.2907,110872.8278,101369.3083,101248.0667,51585.78303,14301.82103
PG(42:7),-0.091906071,7.548982712,0.078468124,0.779384195,0.965383616,11,11,WT,5xFAD,PG,423670.0525,238887.5153,304611.0996,260831.8781,175726.4126,114115.3884,106843.5665,110890.1689,150127.8896,132379.0098,172352.0538,55822.52504,85509.94595,94751.46765,96150.22632,40178.26241,96721.08649,73611.10583,55295.74347,54384.5036,55987.56342,35692.3423,38993.86304
PG(O-36:1),0.092144599,8.78242314,0.078573418,0.77924006,0.965383616,11,11,WT,5xFAD,PG,784444.0656,611337.0225,765281.5833,548974.4971,466516.1183,342428.1602,316664.5038,282511.5211,325081.0616,363455.0468,421726.3918,103769.6471,105628.868,103820.3875,90520.64672,125593.4889,71746.28495,149575.9297,32009.76185,30715.32167,28994.58192,126570.3498,48918.28363
PI(44:7),-0.091590337,5.984411084,0.077923551,0.780131324,0.965383616,11,11,WT,5xFAD,PI,68764.68505,107467.6089,127922.8481,139793.3698,33788.76241,31291.70222,56769.1633,47213.52309,66926.94537,24402.36177,31047.50273,182105.2142,156337.9912,137594.7314,177634.5107,136271.09,215974.5344,138002.8485,108913.5466,106083.0678,122996.7683,130628.1895,12598.94096
PS(36:3),0.09265249,8.424856541,0.079440632,0.778056884,0.965383616,11,11,WT,5xFAD,PS,696553.502,347185.5481,606601.3384,419364.2063,383498.1055,244943.7967,216804.9341,200520.0944,298273.3213,298357.585,333817.6237,764829.1183,627370.6232,499272.7783,652544.0327,448871.7275,646264.6049,524694.674,254449.6206,286473.1257,253135.541,676786.605,47204.22345
PS(44:8),-0.090687918,7.055198401,0.076398997,0.782238027,0.965383616,11,11,WT,5xFAD,PS,283357.66,178739.8327,199958.8323,200142.3737,126722.569,87251.48666,78067.82623,77791.98535,98247.28766,91549.76581,123960.4687,385365.1079,408570.8431,322600.2277,403960.9502,259991.3763,326226.3881,290148.2363,191560.8941,179357.0542,190854.2939,261376.4797,28669.32193
LPS(16:0) | PS(16:0),-0.090280372,8.655043847,0.075716126,0.783188988,0.965488133,11,11,WT,5xFAD,PS,834871.0541,544081.6796,714568.2092,603335.6429,404055.2866,328269.3973,267484.1163,208552.1747,316654.4624,290427.6201,345100.1711,281365.6801,256289.9954,199552.6359,264213.3593,180929.9933,244829.7158,214858.7188,161859.6921,144250.5302,126145.5079,234948.2948,57923.06415
PE(46:1),-0.090103525,6.19993482,0.07541299,0.783612613,0.965488133,11,11,WT,5xFAD,PE,176333.8324,112106.1681,53208.38358,107108.6874,81433.20566,26897.722,54886.66385,68141.88499,78120.16522,21618.80162,35699.56252,8328.820595,7863.040512,7647.360535,5793.180401,11943.3807,6974.860462,10111.30063,4596.360302,5149.980381,5750.520386,6267.620461,19156.96117
LPI(18:2) | PI(18:2),-0.087942768,8.001494501,0.071842262,0.788673096,0.966122676,11,11,WT,5xFAD,PI,343082.7013,374353.0307,766647.9606,411843.8101,129944.5901,121940.1488,213340.3542,202687.8937,249316.3374,121988.1681,188921.2551,2222893.75,2078711.416,1863272.635,1752807.95,1336201.438,1509025.855,1925361.172,1505920.378,920236.9987,773418.7974,1636597.392,30482.58229
LPI(20:3) | PI(20:3)_2,0.08820555,6.835456574,0.072002773,0.788442757,0.966122676,11,11,WT,5xFAD,PI,109685.2074,211408.2516,201316.7932,239392.9561,44783.50348,52519.96387,104774.2071,99470.54852,126329.269,46060.78332,57914.68487,408192.8279,378208.7873,331379.9052,374032.8856,157515.3312,348061.6058,183002.4536,268446.0395,246201.1988,230769.0149,207351.1742,23304.48147
PE(36:3),-0.087587928,7.298837199,0.071261865,0.78950829,0.966122676,11,11,WT,5xFAD,PE,384275.8077,250669.5162,85793.20656,264904.7774,203799.9745,35465.10229,145587.3693,151031.2899,195938.5762,36633.66277,82271.90559,12840344.75,15226076.87,14074342.67,7493719.186,9331222.613,17611044.48,7063161.494,12946690.95,11006904.69,5486340.35,8784680.223,24313.64165
PG(42:5),-0.087405778,7.295111552,0.070965632,0.789935976,0.966122676,11,11,WT,5xFAD,PG,362305.0492,196291.7546,256689.5601,211640.8339,153151.4901,91857.78809,90011.94604,87711.12546,126231.9087,107871.8272,166548.912,315792.425,297285.1621,230033.8728,308283.4169,185104.2726,282738.9214,229779.5764,141938.4102,150951.9312,129045.4877,364592.3624,31095.62204
PG(44:7),-0.088657913,7.311317067,0.07301511,0.786996328,0.966122676,11,11,WT,5xFAD,PG,298374.5967,241764.6401,202826.3353,284627.2359,168883.6515,104115.4263,83163.80634,88006.90515,119410.6671,130132.289,163188.7081,11890.82074,7465.300533,7683.700581,6862.70052,11698.96094,8308.400654,11324.0008,5093.260319,6584.800495,4695.940342,7528.700493,26629.86206
PG(P-28:0),-0.088046663,8.919936007,0.072013202,0.788427801,0.966122676,11,11,WT,5xFAD,PG,1104916.261,600596.3617,911352.3719,801692.6856,493616.6177,358602.6431,249414.1337,263255.8755,532882.1501,376411.3873,443884.8553,306562.4827,288063.9178,224619.3573,299702.9785,202475.6121,283095.5237,252341.876,174077.5145,154751.7894,158965.1882,245481.7943,26255.30191
PI(44:0),-0.088089124,5.627637492,0.072073225,0.788341743,0.966122676,11,11,WT,5xFAD,PI,53222.64391,93344.14673,92525.54636,108711.9675,28025.56178,21935.20152,41456.96288,41587.28278,52739.78354,19636.38147,25378.802,343792.7031,310638.2251,254653.4174,335729.6862,217724.3391,360277.9249,279637.2616,194934.2759,176087.4707,185685.6913,275693.1752,8728.460625
PS(30:1),0.088388199,8.200545677,0.072303763,0.78801157,0.966122676,11,11,WT,5xFAD,PS,525819.8928,389872.0669,422462.7672,467616.0722,268859.1982,224519.4388,171802.2328,192867.1127,262875.5787,217766.7357,252520.6774,140974.9901,327798.4424,296243.2817,334874.7269,77484.12592,301220.7026,248685.2595,181791.4955,167953.6726,171539.9531,73340.62494,52245.60394
PS(O-38:3),0.0895566,9.016350416,0.074226634,0.785279373,0.966122676,11,11,WT,5xFAD,PS,943342.6947,682504.4908,857584.4357,754785.7859,557436.5409,441387.3883,384587.1525,315984.0377,419861.6127,423945.1094,459849.7587,128446.9686,220031.6133,178529.4537,228672.2775,81437.76674,214317.1129,199520.5704,130731.1505,101918.7487,108225.5081,81125.28555,43333.92285
PE(O-36:0),-0.086340347,6.879091389,0.069243627,0.792441258,0.967605679,11,11,WT,5xFAD,PE,277469.439,176646.2128,67702.50497,202061.3537,159511.511,40526.68289,113172.7889,113165.048,131032.1702,30553.60208,51966.78334,825238.5139,414421.6895,342358.6031,459929.8918,299402.0627,420035.9561,382023.2856,215384.1965,209985.396,182647.2714,518044.9229,18446.30121
PG(44:1),-0.086580333,6.799102579,0.069629158,0.791877493,0.967605679,11,11,WT,5xFAD,PG,243169.7397,150705.6701,156427.2518,164156.6727,101188.1282,72005.70509,64146.88411,62990.44444,79417.14561,77324.88574,103793.2076,113235.1268,132639.5699,130183.3099,115408.928,151745.5694,101636.0055,188818.4318,43126.84291,39484.76238,36811.78252,147192.4905,27535.32178
